13,41,5,0,0,0,6,42,0,0,8,15,0,0,0,0,0,0,6,0,0,21,0,11,0,0,7,2,0,0,34,43,15,0,0,36,15,0,20,7,0,15,0,27,0,10,0,14,6,0,8,0,31,5,0,0,23,0,13,13,39,34,66,38,33,175,36,42,105,0,78,58,96,18,65,45,0,8,13,0,12,0,0,13,68,26,80,193,27,88,140,4,0,14,0,0,45,24,88,0
7,0,4,0,0,0,0,23,0,18,0,6,11,0,25,0,0,5,0,0,14,0,0,9,16,0,0,3,0,31,0,15,4,0,0,4,0,48,21,0,0,2,13,29,8,0,0,16,0,17,0,0,30,9,0,0,16,0,41,22,97,110,198,50,26,556,25,86,99,78,0,25,137,55,64,7,0,0,0,0,14,3,0,0,0,81,58,30,33,44,44,0,0,42,0,0,4,5,24,23
0,0,0,0,0,0,4,4,0,0,21,0,17,0,0,0,0,0,2,18,0,0,0,35,24,0,6,5,0,0,4,24,10,0,9,47,8,58,20,18,11,61,24,0,7,27,14,0,10,8,2,10,111,7,0,22,52,7,18,4,126,234,194,12,2,533,1,120,160,58,25,0,235,18,82,16,26,15,13,20,5,46,22,6,0,20,82,0,54,44,40,0,3,0,24,0,9,0,2,15
121,253,83,105,40,79,147,175,87,127,110,100,141,89,135,99,76,62,55,122,32,117,56,190,117,107,61,91,113,174,123,228,204,105,181,331,212,134,36,87,41,232,217,92,136,69,63,147,102,69,48,105,172,206,43,72,147,142,57,8,228,275,322,222,83,472,125,172,200,96,137,235,0,126,301,105,125,181,205,229,121,263,301,196,204,180,499,256,197,384,272,215,194,450,288,230,357,222,222,424
1,1,0,14,0,40,8,19,53,7,7,0,0,0,45,4,0,21,3,0,5,10,0,7,66,0,0,3,14,0,0,43,0,25,0,19,0,7,44,7,0,26,6,0,16,0,0,0,0,47,5,13,37,38,12,0,86,24,65,14,82,86,125,40,18,600,42,90,181,18,55,18,126,0,4,67,0,0,0,0,11,11,7,16,22,70,21,87,10,43,0,0,5,44,20,0,30,32,16,54
21,21,13,0,0,0,24,28,8,11,23,0,22,0,21,4,13,0,0,8,0,36,42,41,20,0,17,23,0,0,21,36,4,22,20,10,19,54,60,0,68,45,0,12,70,0,11,15,36,37,0,39,30,21,8,1,64,15,43,14,91,111,367,26,0,808,13,89,305,65,64,82,301,4,0,70,12,10,46,33,34,37,12,5,33,182,231,131,39,120,109,50,23,30,0,11,11,98,117,75
20,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,28,0,7,0,14,0,18,56,0,8,0,0,0,0,0,14,4,20,82,0,0,91,0,0,35,0,31,0,13,0,3,11,0,14,12,42,48,0,0,37,14,106,0,43,99,153,38,53,513,0,38,228,45,7,16,105,67,70,0,19,10,17,0,6,0,12,10,0,124,11,91,68,94,19,0,5,0,30,15,15,6,120,39
1,0,0,0,0,0,13,0,8,0,0,0,32,0,11,0,0,0,0,0,0,1,0,0,0,0,2,15,0,9,0,0,0,0,0,19,17,36,34,18,0,24,0,0,0,42,0,16,0,13,5,11,9,0,0,0,55,12,24,0,0,46,226,23,0,645,0,43,49,0,0,26,125,0,12,19,0,113,49,236,59,113,90,86,51,145,14,0,0,38,0,14,35,0,29,7,10,0,0,0
1,0,0,0,0,0,0,8,0,0,0,0,7,0,0,8,0,38,0,0,0,0,0,0,13,10,0,0,0,0,0,0,5,0,0,0,39,13,68,0,0,6,35,0,11,14,0,11,0,0,0,17,13,4,0,0,94,10,69,0,0,76,250,0,30,606,0,12,94,8,0,15,181,0,10,10,113,0,65,90,94,98,0,0,0,88,62,24,0,5,0,13,2,40,10,0,45,29,10,0
2,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,35,0,0,0,46,0,0,92,0,0,32,5,10,0,0,0,0,20,0,0,0,22,0,0,12,63,0,59,0,26,67,113,11,0,551,0,57,81,13,0,13,205,0,46,17,49,65,0,84,32,298,37,29,14,113,0,0,4,0,13,27,0,5,5,28,10,0,0,0
0,0,0,2,0,0,9,21,0,0,15,0,32,0,0,3,0,2,5,0,11,0,9,15,44,12,8,0,0,0,17,34,6,0,13,19,11,16,47,45,0,26,7,41,17,16,0,0,19,0,0,1,27,2,0,0,43,6,86,3,37,151,126,5,17,727,9,40,81,0,0,20,229,0,33,0,236,90,84,0,32,187,120,54,11,136,4,34,23,0,0,132,34,60,34,17,22,16,34,0
0,0,4,0,9,26,27,0,20,3,2,0,59,14,64,0,16,17,0,0,15,7,0,2,0,1,14,21,24,0,0,41,101,3,11,60,28,15,0,10,0,61,11,70,38,15,12,17,37,21,0,0,29,33,0,41,55,8,32,3,21,101,203,20,0,539,0,65,68,12,14,5,121,11,34,6,59,94,32,32,0,185,105,62,49,65,22,0,22,0,24,94,26,62,179,33,41,5,13,22
0,10,0,0,19,0,24,27,0,0,0,0,22,35,0,3,5,0,0,7,0,0,0,24,20,0,15,0,0,0,4,29,1,12,0,78,0,46,28,0,0,68,26,9,0,30,14,14,10,0,10,0,43,17,0,0,48,7,69,9,0,64,163,15,7,536,0,42,170,0,3,46,263,11,37,0,113,98,298,187,185,0,152,87,44,10,11,25,0,0,23,129,67,170,71,76,72,21,2,0
4,0,0,0,0,13,35,34,0,0,6,2,2,13,47,9,0,32,0,0,0,0,0,9,34,26,0,0,0,8,0,33,13,0,11,10,5,6,31,14,0,18,6,0,1,0,0,0,11,8,0,24,8,0,0,38,48,13,56,0,64,168,266,13,0,622,0,133,165,0,0,22,301,7,12,12,90,0,37,120,105,152,0,26,73,157,17,16,0,13,9,81,35,31,21,22,31,0,0,0
2,39,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,15,6,0,0,9,0,0,34,0,20,0,7,0,9,19,18,0,2,0,7,5,37,9,0,55,0,24,51,0,0,15,22,9,0,0,26,0,0,6,70,0,34,0,27,96,149,27,0,573,10,34,57,13,0,6,196,16,5,10,86,0,29,54,62,87,26,0,0,122,15,26,9,31,15,20,6,36,19,0,43,4,17,0
1,0,6,0,0,11,0,27,0,6,3,58,8,13,16,5,0,0,8,30,4,0,0,0,15,13,4,0,14,0,0,9,0,3,19,40,28,23,61,0,0,2,12,41,0,27,0,31,0,10,8,0,28,28,0,0,74,39,49,4,43,47,140,1,0,323,3,79,78,68,0,0,204,22,33,0,51,0,14,11,49,44,73,0,0,101,21,5,4,53,6,12,21,81,15,33,48,7,0,14
23,65,56,49,15,46,94,66,40,47,28,91,50,48,45,29,13,25,70,23,10,31,3,103,74,51,37,47,32,49,39,42,64,9,48,129,91,49,1,38,43,105,23,21,68,42,116,39,67,16,72,47,61,64,57,6,65,90,17,32,90,56,109,48,38,74,30,49,12,26,81,20,180,70,182,124,145,88,113,136,65,10,157,122,101,0,259,67,76,205,74,198,75,205,274,79,55,122,120,202
12,0,0,7,12,11,0,11,13,0,0,0,0,0,0,0,1,37,0,0,0,4,0,0,58,13,0,0,0,5,4,30,0,0,0,84,25,0,53,0,0,26,29,4,0,4,0,1,0,19,0,0,6,92,0,0,59,7,27,23,54,152,174,14,5,776,11,51,427,80,58,82,499,21,231,11,14,62,0,4,22,11,17,15,21,259,0,30,0,33,32,15,4,35,20,0,18,141,13,0
1,0,0,0,7,0,53,8,0,0,0,0,0,0,0,0,5,0,0,5,0,12,0,2,41,0,0,3,0,0,3,58,13,0,0,38,3,9,48,24,0,12,0,5,0,25,0,18,0,6,0,0,28,6,0,2,35,18,28,28,42,114,84,43,19,627,3,69,90,193,30,0,256,87,131,91,0,24,0,34,0,25,16,26,5,67,30,0,71,93,83,0,0,20,0,0,9,39,99,2
6,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,2,16,0,3,40,2,29,122,8,0,26,9,2,0,0,0,0,0,0,27,0,47,0,0,6,33,10,62,5,6,100,64,0,16,508,13,136,204,27,33,54,197,10,39,68,0,0,4,23,22,0,0,9,4,76,0,71,0,56,12,0,0,0,0,0,19,0,31,0
0,0,0,0,26,0,10,53,5,6,20,5,17,35,0,0,0,3,0,10,0,3,0,0,42,0,16,7,0,0,7,36,0,0,0,59,10,6,100,25,0,0,0,19,0,0,0,16,11,16,54,0,0,50,0,0,64,46,36,0,22,137,180,10,0,722,3,49,300,88,44,44,384,43,120,94,38,5,0,0,0,0,13,31,53,205,33,93,56,0,29,0,0,27,6,0,22,21,181,87
0,56,12,0,0,0,33,17,0,0,0,0,3,0,29,0,0,15,0,0,0,17,0,2,43,0,6,0,11,0,33,0,0,13,0,83,6,48,53,23,8,0,41,0,0,6,27,0,0,0,0,0,25,23,0,0,79,0,0,0,9,94,177,0,0,324,0,19,129,140,44,40,272,0,109,19,0,0,13,0,24,23,9,15,6,74,32,83,12,29,0,0,0,0,0,26,38,68,61,8
28,8,0,0,0,0,22,0,2,0,0,0,0,5,0,24,0,9,0,0,0,4,0,0,0,0,0,0,14,0,0,43,0,0,0,39,0,0,50,0,0,13,0,21,0,0,0,10,10,7,0,0,13,5,0,0,17,0,48,0,0,68,266,0,5,632,0,35,176,4,0,0,215,0,50,0,14,13,27,132,94,129,81,20,12,198,15,0,0,0,0,0,12,69,0,23,38,21,7,0
10,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,13,0,0,0,0,0,0,10,0,0,0,7,0,20,12,0,0,37,0,8,6,0,0,0,9,0,0,0,28,12,0,2,68,6,94,19,32,116,150,0,0,472,0,25,117,0,0,3,194,5,23,5,35,2,0,34,26,67,35,6,21,75,4,0,0,0,0,12,0,57,21,5,44,0,0,0
2,0,0,0,0,4,14,23,13,0,0,0,0,0,25,22,0,18,0,0,0,0,0,16,0,7,0,0,0,0,10,17,13,3,0,77,0,0,40,15,0,9,7,28,27,8,11,0,4,4,0,44,78,61,0,30,15,20,65,0,40,167,237,0,0,730,0,73,141,14,42,0,450,44,30,0,0,40,5,60,62,170,31,36,81,205,35,20,0,27,0,69,57,0,112,69,68,46,30,0
0,0,0,11,0,0,19,1,21,1,0,11,0,0,0,0,0,16,0,0,0,15,0,6,8,0,13,0,13,4,0,31,0,0,0,18,52,15,7,5,0,14,0,40,0,4,0,0,15,17,0,0,21,4,0,0,26,10,97,0,0,96,249,13,17,419,0,0,134,0,0,24,288,20,0,30,29,10,5,34,179,71,21,19,15,274,20,0,0,6,0,0,21,112,0,20,52,0,6,36
0,0,0,24,0,0,0,5,5,0,3,16,0,0,4,0,0,0,0,0,0,0,21,0,11,0,1,0,0,0,0,0,0,0,9,18,0,5,19,22,5,7,8,4,8,38,0,8,0,6,21,0,7,0,0,10,55,0,44,16,0,16,56,0,0,378,0,44,51,0,0,0,230,0,11,15,7,0,28,17,33,76,22,0,33,79,0,0,0,0,26,23,5,69,20,0,16,23,0,32
5,2,22,23,0,5,37,18,0,10,0,0,14,5,9,21,0,0,3,0,11,12,0,0,0,14,32,0,11,20,0,10,25,0,0,30,11,0,7,18,7,40,18,34,44,42,0,6,0,29,0,29,28,21,25,6,14,3,7,0,0,43,68,29,0,136,0,5,60,45,4,9,357,30,11,15,10,45,10,22,41,72,31,43,48,55,18,9,19,22,38,38,44,68,52,16,0,14,14,27
13,0,0,0,0,0,0,27,8,0,0,15,0,0,23,0,0,13,5,29,0,0,5,16,34,5,14,0,0,0,0,32,27,0,0,0,0,5,51,0,13,0,10,58,0,29,0,0,31,0,3,0,0,0,6,0,51,21,34,0,62,109,99,0,13,531,3,52,148,24,5,0,222,32,98,6,0,29,0,16,5,21,0,4,7,122,141,39,0,21,68,21,0,46,0,23,14,0,55,53
4,8,0,0,0,0,0,31,0,0,0,27,24,4,9,0,0,18,23,0,0,0,0,3,13,0,0,18,17,8,0,14,11,0,0,18,2,34,57,0,0,27,0,47,0,8,0,7,0,0,6,0,13,32,0,0,54,35,21,6,17,80,184,53,23,598,21,45,158,88,24,2,222,16,117,120,0,10,0,34,13,2,0,17,0,120,13,99,31,181,61,7,0,30,6,0,14,55,0,59
15,0,0,0,0,0,22,0,0,4,0,0,14,0,6,0,0,22,0,8,0,0,0,0,18,0,0,0,0,0,0,22,29,0,0,16,0,36,67,0,0,0,14,14,0,17,12,26,0,0,0,0,13,25,0,0,0,0,57,24,33,67,150,20,0,651,7,110,309,0,23,15,424,54,75,39,0,0,0,0,22,0,0,0,14,202,0,2,0,87,8,0,0,0,36,32,27,53,59,0
